customer_id,consent_id,created_datetime,month,adr_provider,data_holder,product_type,data_cluster_requested,customer_segment,channel,device,authentication_method,redirect_type,otp_sent,otp_success,consent_status,drop_off_stage,session_duration_seconds,completion_time_seconds,completed_datetime,consent_duration_days,cdr_standard_version,error_reason
104820,CONS-2025-004820,2025-12-11 10:45:00,2025-12,Basiq,ING,Credit Card,Accounts + Transactions,High Net Worth,Web,Desktop,Biometric,App-to-App,Y,Y,Completed,Completed,175,93,2025-12-11 10:46:33,90,v1.27,
104821,CONS-2025-004821,2025-11-24 14:36:00,2025-11,Cuscal,Westpac,Transaction Account,Full Banking Data,Retail,Web,Desktop,Password,App-to-App,Y,Y,Expired,Consent Review,359,,,365,v1.27,Consent expired
104822,CONS-2025-004822,2025-08-14 01:05:00,2025-08,Regional Australia Bank,Bendigo Bank,Transaction Account,Accounts + Transactions,Retail,Web,Desktop,Biometric,OAuth Redirect,Y,Y,Completed,Completed,355,282,2025-08-14 01:09:42,365,v1.28,
104823,CONS-2025-004823,2025-02-23 06:05:00,2025-02,NextGen,ANZ,Personal Loan,Accounts + Balances,Retail,Web,Desktop,Biometric,App-to-App,Y,Y,Completed,Completed,373,287,2025-02-23 06:09:47,90,v1.28,
104824,CONS-2025-004824,2025-06-03 19:14:00,2025-06,Basiq,CBA,Transaction Account,Cards + Transactions,Retail,Web,Desktop,Password,OAuth Redirect,Y,Y,Completed,Completed,163,127,2025-06-03 19:16:07,90,v1.28,
104825,CONS-2025-004825,2025-10-18 08:29:00,2025-10,NextGen,ANZ,Transaction Account,Accounts + Balances,Retail,Mobile App,Android,Biometric,QR Web-to-App,Y,Y,Completed,Completed,266,146,2025-10-18 08:31:26,180,v1.26,
104826,CONS-2025-004826,2025-08-10 13:29:00,2025-08,Intuit,Macquarie,Transaction Account,Accounts + Balances,Retail,Web,Desktop,Password,App-to-App,Y,N,Abandoned,OTP,894,,,180,v1.27,OTP timeout
104827,CONS-2025-004827,2025-10-19 13:01:00,2025-10,Ezidox,Suncorp Bank,Transaction Account,Loans + Repayments,Small Business,Third-Party App,iOS,Password,QR Web-to-App,Y,Y,Completed,Completed,255,137,2025-10-19 13:03:17,180,v1.28,
104828,CONS-2025-004828,2025-12-24 21:22:00,2025-12,Adatree,ANZ,Savings Account,Loans + Repayments,Retail,Mobile App,Android,Biometric,QR Web-to-App,Y,Y,Completed,Completed,234,204,2025-12-24 21:25:24,90,v1.26,
104829,CONS-2025-004829,2025-01-21 17:56:00,2025-01,Frollo,NAB,Transaction Account,Loans + Repayments,Small Business,Third-Party App,iOS,Biometric,OAuth Redirect,Y,Y,Completed,Completed,396,279,2025-01-21 18:00:39,90,v1.28,
104830,CONS-2025-004830,2025-01-21 05:06:00,2025-01,Adatree,Westpac,Savings Account,Accounts + Balances,Retail,Third-Party App,Android,Biometric,App-to-App,Y,Y,Completed,Completed,125,110,2025-01-21 05:07:50,365,v1.28,
104831,CONS-2025-004831,2025-12-14 00:17:00,2025-12,Cuscal,CBA,Home Loan,Accounts + Transactions,Small Business,Web,Desktop,Password,App-to-App,Y,Y,Expired,Consent Review,821,,,365,v1.27,Consent expired
104832,CONS-2025-004832,2025-05-15 03:00:00,2025-05,Regional Australia Bank,Bank Australia,Personal Loan,Loans + Repayments,Retail,Third-Party App,Android,Biometric,OAuth Redirect,Y,Y,Abandoned,Account Selection,88,,,365,v1.27,Consent scope confusion
104833,CONS-2025-004833,2025-01-09 11:02:00,2025-01,Frollo,ANZ,Transaction Account,Loans + Repayments,Retail,Mobile App,Android,Password,App-to-App,Y,Y,Completed,Completed,150,121,2025-01-09 11:04:01,365,v1.28,
104834,CONS-2025-004834,2025-05-22 14:10:00,2025-05,NextGen,Bendigo Bank,Transaction Account,Accounts + Transactions,Retail,Mobile App,Android,Biometric,App-to-App,Y,Y,Abandoned,Authentication,67,,,90,v1.27,Consent scope confusion
104835,CONS-2025-004835,2025-11-24 09:10:00,2025-11,illion,Westpac,Home Loan,Loans + Repayments,Retail,Mobile App,Android,Password,App-to-App,Y,N,Abandoned,OTP,515,,,180,v1.28,OTP not received
104836,CONS-2025-004836,2025-12-09 10:27:00,2025-12,Regional Australia Bank,AMP Bank,Home Loan,Accounts + Transactions,Sole Trader,Web,Desktop,Biometric,App-to-App,Y,Y,Completed,Completed,239,196,2025-12-09 10:30:16,180,v1.28,
104837,CONS-2025-004837,2025-03-03 19:18:00,2025-03,Basiq,CBA,Credit Card,Accounts + Balances,Sole Trader,Web,Desktop,Password,App-to-App,Y,Y,Completed,Completed,259,229,2025-03-03 19:21:49,365,v1.27,
104838,CONS-2025-004838,2025-04-19 14:41:00,2025-04,NextGen,ING,Credit Card,Cards + Transactions,Retail,Mobile App,iOS,Biometric,App-to-App,Y,Y,Completed,Completed,230,170,2025-04-19 14:43:50,180,v1.28,
104839,CONS-2025-004839,2025-07-05 14:48:00,2025-07,Basiq,NAB,Credit Card,Loans + Repayments,Retail,Third-Party App,iOS,Password,QR Web-to-App,Y,N,Abandoned,OTP,528,,,365,v1.26,OTP incorrect
104840,CONS-2025-004840,2025-08-15 15:47:00,2025-08,Basiq,AMP Bank,Transaction Account,Full Banking Data,Retail,Mobile App,Android,Password,App-to-App,Y,Y,Completed,Completed,179,123,2025-08-15 15:49:03,365,v1.28,
104841,CONS-2025-004841,2025-05-24 17:11:00,2025-05,Basiq,Bank Australia,Transaction Account,Cards + Transactions,Small Business,Third-Party App,iOS,Password,QR Web-to-App,Y,Y,Completed,Completed,341,228,2025-05-24 17:14:48,90,v1.27,
104842,CONS-2025-004842,2025-11-12 20:49:00,2025-11,Cuscal,ANZ,Transaction Account,Full Banking Data,Retail,Mobile App,iOS,Biometric,OAuth Redirect,Y,Y,Completed,Completed,388,269,2025-11-12 20:53:29,365,v1.27,
104843,CONS-2025-004843,2025-06-28 20:59:00,2025-06,Adatree,Macquarie,Personal Loan,Accounts + Transactions,Retail,Web,Desktop,Password,QR Web-to-App,Y,Y,Abandoned,Authentication,430,,,365,v1.27,Session timeout
104844,CONS-2025-004844,2025-10-07 23:11:00,2025-10,Basiq,Bank Australia,Personal Loan,Accounts + Transactions,Retail,Web,Desktop,Password,OAuth Redirect,Y,N,Abandoned,OTP,164,,,90,v1.28,OTP incorrect
104845,CONS-2025-004845,2025-11-28 04:52:00,2025-11,Regional Australia Bank,NAB,Transaction Account,Accounts + Balances,Small Business,Mobile App,Android,Biometric,OAuth Redirect,Y,Y,Completed,Completed,319,269,2025-11-28 04:56:29,180,v1.26,
104846,CONS-2025-004846,2025-01-03 05:03:00,2025-01,Frollo,ING,Credit Card,Accounts + Balances,Retail,Third-Party App,iOS,Password,OAuth Redirect,Y,Y,Completed,Completed,249,240,2025-01-03 05:07:00,365,v1.27,
104847,CONS-2025-004847,2025-04-02 09:03:00,2025-04,Basiq,CBA,Home Loan,Accounts + Balances,Retail,Third-Party App,iOS,Password,OAuth Redirect,Y,Y,Abandoned,Consent Review,168,,,180,v1.28,Navigation error
104848,CONS-2025-004848,2025-06-16 07:16:00,2025-06,Frollo,NAB,Transaction Account,Loans + Repayments,Retail,Web,Desktop,Password,App-to-App,Y,Y,Completed,Completed,140,116,2025-06-16 07:17:56,180,v1.27,
104849,CONS-2025-004849,2025-09-24 17:28:00,2025-09,Adatree,Suncorp Bank,Home Loan,Full Banking Data,Retail,Third-Party App,Android,Password,App-to-App,Y,Y,Completed,Completed,225,210,2025-09-24 17:31:30,180,v1.28,
104850,CONS-2025-004850,2025-02-10 01:23:00,2025-02,Frollo,CBA,Credit Card,Accounts + Balances,Retail,Mobile App,Android,Biometric,App-to-App,Y,Y,Abandoned,Account Selection,737,,,90,v1.27,User cancelled
104851,CONS-2025-004851,2025-06-20 00:33:00,2025-06,Regional Australia Bank,Westpac,Home Loan,Accounts + Balances,Retail,Mobile App,Android,Biometric,OAuth Redirect,Y,Y,Completed,Completed,157,153,2025-06-20 00:35:33,180,v1.27,
104852,CONS-2025-004852,2025-07-11 22:26:00,2025-07,Intuit,CBA,Business Account,Accounts + Balances,Small Business,Web,Desktop,Password,App-to-App,Y,Y,Completed,Completed,219,115,2025-07-11 22:27:55,365,v1.26,
104853,CONS-2025-004853,2025-01-03 04:23:00,2025-01,illion,Westpac,Business Account,Accounts + Transactions,Retail,Web,Desktop,Password,App-to-App,Y,N,Abandoned,OTP,472,,,365,v1.27,OTP timeout
104854,CONS-2025-004854,2025-02-20 10:41:00,2025-02,Intuit,Westpac,Transaction Account,Cards + Transactions,Retail,Mobile App,Android,Biometric,OAuth Redirect,Y,N,Abandoned,OTP,168,,,180,v1.27,OTP incorrect
104855,CONS-2025-004855,2025-05-05 04:45:00,2025-05,Frollo,Suncorp Bank,Personal Loan,Accounts + Transactions,Retail,Mobile App,Android,Biometric,App-to-App,Y,Y,Completed,Completed,334,276,2025-05-05 04:49:36,365,v1.28,
104856,CONS-2025-004856,2025-07-22 12:31:00,2025-07,Adatree,Westpac,Transaction Account,Accounts + Balances,High Net Worth,Web,Desktop,Password,App-to-App,Y,Y,Completed,Completed,181,165,2025-07-22 12:33:45,365,v1.26,
104857,CONS-2025-004857,2025-01-18 20:40:00,2025-01,Basiq,Bank Australia,Credit Card,Full Banking Data,Retail,Web,Desktop,Password,QR Web-to-App,Y,Y,Completed,Completed,297,190,2025-01-18 20:43:10,180,v1.27,
104858,CONS-2025-004858,2025-04-18 00:55:00,2025-04,Frollo,Macquarie,Transaction Account,Accounts + Balances,Retail,Mobile App,iOS,Password,QR Web-to-App,Y,Y,Completed,Completed,220,101,2025-04-18 00:56:41,365,v1.28,
104859,CONS-2025-004859,2025-07-17 07:41:00,2025-07,NextGen,NAB,Transaction Account,Full Banking Data,Retail,Mobile App,iOS,Password,QR Web-to-App,Y,Y,Completed,Completed,178,122,2025-07-17 07:43:02,180,v1.28,
104860,CONS-2025-004860,2025-10-29 22:02:00,2025-10,Regional Australia Bank,CBA,Transaction Account,Cards + Transactions,Retail,Mobile App,iOS,Password,App-to-App,Y,Y,Completed,Completed,431,350,2025-10-29 22:07:50,180,v1.28,
104861,CONS-2025-004861,2025-08-13 09:20:00,2025-08,Cuscal,CBA,Transaction Account,Accounts + Transactions,Retail,Third-Party App,iOS,Password,App-to-App,Y,Y,Completed,Completed,240,162,2025-08-13 09:22:42,365,v1.27,
104862,CONS-2025-004862,2025-11-16 18:40:00,2025-11,Adatree,Westpac,Transaction Account,Accounts + Balances,Retail,Third-Party App,iOS,Biometric,App-to-App,Y,Y,Completed,Completed,246,165,2025-11-16 18:42:45,90,v1.27,
104863,CONS-2025-004863,2025-05-27 17:38:00,2025-05,Frollo,CBA,Savings Account,Accounts + Transactions,High Net Worth,Mobile App,Android,Biometric,App-to-App,Y,Y,Completed,Completed,226,184,2025-05-27 17:41:04,365,v1.26,
104864,CONS-2025-004864,2025-01-19 01:04:00,2025-01,Frollo,Westpac,Savings Account,Loans + Repayments,Small Business,Mobile App,Android,Biometric,OAuth Redirect,Y,Y,Abandoned,Consent Review,239,,,90,v1.28,Session timeout
104865,CONS-2025-004865,2025-03-08 11:02:00,2025-03,Adatree,ANZ,Transaction Account,Accounts + Transactions,Small Business,Mobile App,iOS,Password,App-to-App,Y,N,Abandoned,OTP,416,,,365,v1.26,OTP timeout
104866,CONS-2025-004866,2025-12-14 20:51:00,2025-12,NextGen,NAB,Credit Card,Accounts + Transactions,Retail,Mobile App,Android,Password,OAuth Redirect,Y,Y,Completed,Completed,115,88,2025-12-14 20:52:28,365,v1.28,
104867,CONS-2025-004867,2025-03-12 23:54:00,2025-03,Regional Australia Bank,ANZ,Transaction Account,Accounts + Balances,Retail,Mobile App,iOS,Password,OAuth Redirect,Y,Y,Abandoned,Authentication,562,,,365,v1.28,Navigation error
104868,CONS-2025-004868,2025-06-24 18:01:00,2025-06,illion,Macquarie,Transaction Account,Accounts + Balances,Small Business,Third-Party App,iOS,Biometric,App-to-App,Y,Y,Completed,Completed,174,90,2025-06-24 18:02:30,90,v1.28,
104869,CONS-2025-004869,2025-10-31 11:47:00,2025-10,Adatree,CBA,Transaction Account,Cards + Transactions,Retail,Third-Party App,iOS,Password,QR Web-to-App,Y,Y,Completed,Completed,287,252,2025-10-31 11:51:12,365,v1.26,
104870,CONS-2025-004870,2025-07-08 01:25:00,2025-07,Basiq,Westpac,Savings Account,Full Banking Data,Retail,Third-Party App,Android,Password,App-to-App,Y,Y,Expired,Consent Review,291,,,365,v1.27,Consent expired
104871,CONS-2025-004871,2025-03-22 02:23:00,2025-03,Cuscal,Westpac,Personal Loan,Accounts + Balances,Retail,Third-Party App,Android,Password,OAuth Redirect,Y,Y,Completed,Completed,310,280,2025-03-22 02:27:40,365,v1.26,
104872,CONS-2025-004872,2025-03-30 09:35:00,2025-03,Frollo,AMP Bank,Credit Card,Accounts + Balances,Retail,Mobile App,iOS,Biometric,OAuth Redirect,Y,Y,Completed,Completed,256,186,2025-03-30 09:38:06,90,v1.27,
104873,CONS-2025-004873,2025-11-28 14:38:00,2025-11,NextGen,Suncorp Bank,Personal Loan,Accounts + Balances,Retail,Mobile App,iOS,Password,App-to-App,Y,Y,Completed,Completed,205,180,2025-11-28 14:41:00,180,v1.28,
104874,CONS-2025-004874,2025-06-19 17:22:00,2025-06,Intuit,CBA,Credit Card,Full Banking Data,Retail,Mobile App,Android,Password,App-to-App,Y,Y,Completed,Completed,262,242,2025-06-19 17:26:02,365,v1.27,
104875,CONS-2025-004875,2025-11-02 18:26:00,2025-11,NextGen,NAB,Credit Card,Accounts + Balances,Sole Trader,Web,Desktop,Password,App-to-App,Y,Y,Completed,Completed,150,110,2025-11-02 18:27:50,180,v1.28,
104876,CONS-2025-004876,2025-11-30 23:00:00,2025-11,Adatree,Macquarie,Transaction Account,Accounts + Balances,Retail,Third-Party App,Android,Password,OAuth Redirect,Y,Y,Completed,Completed,198,169,2025-11-30 23:02:49,365,v1.28,
104877,CONS-2025-004877,2025-06-06 12:57:00,2025-06,Frollo,ING,Savings Account,Loans + Repayments,Retail,Third-Party App,iOS,Password,App-to-App,Y,Y,Completed,Completed,245,156,2025-06-06 12:59:36,180,v1.28,
104878,CONS-2025-004878,2025-01-14 13:16:00,2025-01,Adatree,Bendigo Bank,Credit Card,Loans + Repayments,Retail,Mobile App,Android,Biometric,App-to-App,Y,Y,Completed,Completed,359,246,2025-01-14 13:20:06,180,v1.27,
104879,CONS-2025-004879,2025-06-07 04:22:00,2025-06,Adatree,Suncorp Bank,Home Loan,Accounts + Transactions,Small Business,Mobile App,iOS,Biometric,App-to-App,Y,Y,Completed,Completed,389,343,2025-06-07 04:27:43,365,v1.27,
104880,CONS-2025-004880,2025-04-12 01:19:00,2025-04,Basiq,Bank Australia,Savings Account,Accounts + Transactions,Retail,Third-Party App,Android,Password,App-to-App,Y,Y,Completed,Completed,170,124,2025-04-12 01:21:04,365,v1.28,
104881,CONS-2025-004881,2025-12-09 05:46:00,2025-12,Intuit,ING,Credit Card,Accounts + Balances,Retail,Mobile App,iOS,Password,App-to-App,Y,Y,Completed,Completed,179,132,2025-12-09 05:48:12,90,v1.27,
104882,CONS-2025-004882,2025-10-04 17:41:00,2025-10,Cuscal,Suncorp Bank,Personal Loan,Accounts + Balances,Retail,Mobile App,iOS,Biometric,App-to-App,Y,Y,Abandoned,Authentication,741,,,365,v1.27,Navigation error
104883,CONS-2025-004883,2025-02-16 23:27:00,2025-02,Regional Australia Bank,Westpac,Transaction Account,Accounts + Balances,High Net Worth,Mobile App,Android,Password,OAuth Redirect,Y,Y,Completed,Completed,105,103,2025-02-16 23:28:43,90,v1.28,
104884,CONS-2025-004884,2025-08-10 20:57:00,2025-08,Yodlee,ING,Transaction Account,Accounts + Balances,Retail,Mobile App,Android,Password,App-to-App,Y,Y,Completed,Completed,195,97,2025-08-10 20:58:37,180,v1.27,
104885,CONS-2025-004885,2025-09-27 04:33:00,2025-09,Regional Australia Bank,Bendigo Bank,Savings Account,Accounts + Balances,Small Business,Third-Party App,iOS,Biometric,OAuth Redirect,Y,Y,Completed,Completed,102,78,2025-09-27 04:34:18,180,v1.28,
104886,CONS-2025-004886,2025-05-01 21:39:00,2025-05,Basiq,Westpac,Savings Account,Cards + Transactions,Retail,Mobile App,Android,Password,OAuth Redirect,Y,Y,Completed,Completed,253,217,2025-05-01 21:42:37,180,v1.27,
104887,CONS-2025-004887,2025-08-15 10:40:00,2025-08,illion,NAB,Transaction Account,Accounts + Balances,Retail,Mobile App,Android,Password,OAuth Redirect,Y,Y,Completed,Completed,193,94,2025-08-15 10:41:34,365,v1.28,
104888,CONS-2025-004888,2025-08-29 00:39:00,2025-08,Finder,CBA,Transaction Account,Loans + Repayments,Retail,Mobile App,iOS,Password,OAuth Redirect,Y,Y,Expired,Consent Review,739,,,365,v1.26,Consent expired
104889,CONS-2025-004889,2025-12-26 13:32:00,2025-12,Basiq,NAB,Transaction Account,Loans + Repayments,Retail,Mobile App,Android,Biometric,App-to-App,Y,Y,Completed,Completed,282,202,2025-12-26 13:35:22,180,v1.27,
104890,CONS-2025-004890,2025-04-08 05:55:00,2025-04,Ezidox,ING,Savings Account,Accounts + Transactions,Small Business,Mobile App,iOS,Password,OAuth Redirect,Y,N,Abandoned,OTP,213,,,90,v1.26,OTP incorrect
104891,CONS-2025-004891,2025-05-07 18:03:00,2025-05,NextGen,Westpac,Home Loan,Accounts + Balances,Retail,Web,Desktop,Biometric,OAuth Redirect,Y,Y,Abandoned,Consent Confirmation,563,,,365,v1.27,Consent scope confusion
104892,CONS-2025-004892,2025-01-13 15:54:00,2025-01,Frollo,Bank Australia,Transaction Account,Cards + Transactions,Retail,Mobile App,iOS,Password,App-to-App,Y,Y,Completed,Completed,141,132,2025-01-13 15:56:12,180,v1.28,
104893,CONS-2025-004893,2025-03-14 11:20:00,2025-03,Basiq,NAB,Credit Card,Accounts + Transactions,Small Business,Web,Desktop,Biometric,App-to-App,Y,Y,Completed,Completed,150,50,2025-03-14 11:20:50,365,v1.27,
104894,CONS-2025-004894,2025-09-17 19:47:00,2025-09,illion,CBA,Transaction Account,Accounts + Balances,Retail,Mobile App,iOS,Biometric,OAuth Redirect,Y,Y,Completed,Completed,228,191,2025-09-17 19:50:11,365,v1.28,
104895,CONS-2025-004895,2025-07-17 18:06:00,2025-07,Frollo,Macquarie,Credit Card,Accounts + Transactions,Small Business,Mobile App,Android,Password,OAuth Redirect,Y,Y,Abandoned,Consent Review,485,,,365,v1.28,Session timeout
104896,CONS-2025-004896,2025-06-19 04:02:00,2025-06,Yodlee,Macquarie,Transaction Account,Accounts + Transactions,Retail,Mobile App,iOS,Password,OAuth Redirect,Y,Y,Expired,Consent Confirmation,298,,,365,v1.26,Consent expired
104897,CONS-2025-004897,2025-11-27 12:56:00,2025-11,Ezidox,Westpac,Home Loan,Accounts + Balances,Sole Trader,Third-Party App,iOS,Password,OAuth Redirect,Y,Y,Completed,Completed,259,166,2025-11-27 12:58:46,180,v1.26,
104898,CONS-2025-004898,2025-09-02 01:20:00,2025-09,illion,CBA,Credit Card,Accounts + Balances,Retail,Web,Desktop,Password,OAuth Redirect,Y,Y,Completed,Completed,341,277,2025-09-02 01:24:37,365,v1.26,
104899,CONS-2025-004899,2025-03-07 07:45:00,2025-03,Regional Australia Bank,Bendigo Bank,Home Loan,Accounts + Transactions,Retail,Web,Desktop,Biometric,App-to-App,Y,Y,Expired,Consent Review,781,,,365,v1.27,Consent expired
104900,CONS-2025-004900,2025-11-27 08:06:00,2025-11,Ezidox,Westpac,Home Loan,Accounts + Transactions,Retail,Mobile App,iOS,Password,QR Web-to-App,Y,Y,Completed,Completed,236,132,2025-11-27 08:08:12,365,v1.28,
104901,CONS-2025-004901,2025-12-03 07:19:00,2025-12,Frollo,ING,Transaction Account,Loans + Repayments,Small Business,Mobile App,Android,Biometric,OAuth Redirect,Y,Y,Abandoned,Consent Confirmation,830,,,180,v1.26,Session timeout
104902,CONS-2025-004902,2025-07-16 02:42:00,2025-07,Regional Australia Bank,Bendigo Bank,Savings Account,Full Banking Data,High Net Worth,Mobile App,iOS,Biometric,OAuth Redirect,Y,Y,Abandoned,Consent Confirmation,151,,,90,v1.27,Session timeout
104903,CONS-2025-004903,2025-03-16 17:19:00,2025-03,Basiq,CBA,Transaction Account,Cards + Transactions,Retail,Web,Desktop,Biometric,App-to-App,Y,Y,Completed,Completed,221,130,2025-03-16 17:21:10,365,v1.28,
104904,CONS-2025-004904,2025-03-08 18:20:00,2025-03,Frollo,Westpac,Home Loan,Accounts + Balances,Retail,Web,Desktop,Biometric,App-to-App,Y,Y,Completed,Completed,254,183,2025-03-08 18:23:03,180,v1.27,
104905,CONS-2025-004905,2025-01-21 19:08:00,2025-01,Ezidox,ING,Personal Loan,Accounts + Balances,Retail,Third-Party App,iOS,Password,App-to-App,Y,Y,Abandoned,Consent Review,360,,,365,v1.28,Consent scope confusion
104906,CONS-2025-004906,2025-01-16 02:57:00,2025-01,Frollo,Bendigo Bank,Savings Account,Accounts + Balances,Retail,Web,Desktop,Biometric,App-to-App,Y,Y,Completed,Completed,245,188,2025-01-16 03:00:08,365,v1.28,
104907,CONS-2025-004907,2025-08-08 10:50:00,2025-08,Basiq,Bank Australia,Transaction Account,Full Banking Data,Retail,Web,Desktop,Password,OAuth Redirect,Y,Y,Completed,Completed,230,113,2025-08-08 10:51:53,365,v1.27,
104908,CONS-2025-004908,2025-02-10 22:03:00,2025-02,illion,CBA,Credit Card,Cards + Transactions,Sole Trader,Web,Desktop,Password,App-to-App,Y,Y,Completed,Completed,252,142,2025-02-10 22:05:22,365,v1.27,
104909,CONS-2025-004909,2025-05-01 20:46:00,2025-05,NextGen,CBA,Transaction Account,Accounts + Balances,Retail,Mobile App,iOS,Password,App-to-App,Y,Y,Completed,Completed,253,167,2025-05-01 20:48:47,365,v1.28,
104910,CONS-2025-004910,2025-03-15 11:47:00,2025-03,Adatree,ANZ,Home Loan,Full Banking Data,Small Business,Mobile App,Android,Password,OAuth Redirect,Y,Y,Abandoned,Account Selection,614,,,365,v1.27,Navigation error
104911,CONS-2025-004911,2025-08-07 09:17:00,2025-08,illion,CBA,Transaction Account,Accounts + Balances,Retail,Third-Party App,Android,Biometric,App-to-App,Y,Y,Completed,Completed,232,180,2025-08-07 09:20:00,180,v1.28,
104912,CONS-2025-004912,2025-08-03 07:28:00,2025-08,Cuscal,ANZ,Business Account,Accounts + Transactions,Sole Trader,Web,Desktop,Biometric,OAuth Redirect,Y,N,Abandoned,OTP,182,,,365,v1.26,OTP not received
104913,CONS-2025-004913,2025-11-06 17:06:00,2025-11,Yodlee,ANZ,Personal Loan,Accounts + Balances,Retail,Mobile App,iOS,Password,QR Web-to-App,Y,N,Abandoned,OTP,424,,,180,v1.27,OTP not received
104914,CONS-2025-004914,2025-02-11 19:09:00,2025-02,Cuscal,Macquarie,Credit Card,Accounts + Transactions,Small Business,Mobile App,Android,Password,OAuth Redirect,Y,Y,Expired,Consent Review,809,,,180,v1.27,Consent expired
104915,CONS-2025-004915,2025-03-31 23:34:00,2025-03,NextGen,ANZ,Transaction Account,Loans + Repayments,Retail,Mobile App,iOS,Password,OAuth Redirect,Y,Y,Completed,Completed,75,72,2025-03-31 23:35:12,90,v1.28,
